Site,Y,Species,DBH,D1,D2,D3,D4,D5,D6,HEIGHT,BB,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,6.2,8.1,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,6.2,7.25,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,2.1,Y,,
PJC,2014,PIED,6.2,6.55,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.2,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,6.2,8.2,3.9,0,0,0,0,3.4,Y,,
PJC,2015,PIED,6.2,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.2,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,6.2,8.7,4,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.2,0,0,0,0,0,0,1.3,Y,,
PJC,2015,PIED,6.2,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,6.2,0,0,0,0,0,0,1.5,N,,
PJC,2015,PIED,6.2,0,0,0,0,0,0,2.9,N,,
PJC,2015,PIED,6.2,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,6.2,0,0,0,0,0,0,1.6,Y,,
PJC,2014,PIED,6.27,0,0,0,0,0,0,3.04,Y,,
PJC,2014,PIED,6.3,4.3,2.8,2.9,0,0,0,3.2,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,2.2,Y,,
PJC,2014,PIED,6.3,2.7,2.2,0,0,0,0,3,Y,,
PJC,2014,PIED,6.3,3.1,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.3,5.7,9.5,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,6.3,2.8,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.3,8.1,7.9,5.9,5.7,0,0,3.7,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,6.3,6.2,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.3,5.1,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,1.6,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,1.4,N,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,6.3,0,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,2.4,Y,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,3.5,N,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,3.2,N,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,1.2,Y,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,3.3,N,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,6.3,4.2,0,0,0,0,0,2.6,Y,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,0.8,N,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,2.3,Y,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,6.3,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.35,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,6.4,10.85,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.4,6.1,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.4,5,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.4,3.7,4.5,0,0,0,0,2.7,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,1.3,Y,,
PJC,2014,PIED,6.4,3.1,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,1,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,6.4,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,6.4,5.5,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,6.4,0,0,0,0,0,0,1.3,N,,
PJC,2015,PIED,6.4,4.5,0,0,0,0,0,3.4,N,,
PJC,2015,PIED,6.4,0,0,0,0,0,0,2.4,Y,,
PJC,2015,PIED,6.4,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,6.4,0,0,0,0,0,0,1.7,Y,,
PJC,2015,PIED,6.4,0,0,0,0,0,0,2.6,Y,,
PJC,2015,PIED,6.4,8.5,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.45,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6.5,3.3,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.5,5.7,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,6.5,4.9,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,6.5,6.4,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,6.5,5.2,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,1.6,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,6.5,3.4,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,2,N,,
PJC,2014,PIED,6.5,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,6.5,0,0,0,0,0,0,2.9,N,,
PJC,2015,PIED,6.5,0,0,0,0,0,0,1.1,Y,,
PJC,2015,PIED,6.5,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.5,6.8,0,0,0,0,0,1,Y,,
PJC,2015,PIED,6.5,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,6.5,5.3,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,6.5,0,0,0,0,0,0,2.6,N,,
PJC,2015,PIED,6.5,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.5,0,0,0,0,0,0,2.5,Y,,
PJC,2015,PIED,6.5,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,6.5,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,6.55,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,6.55,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.55,4.15,6.2,0,0,0,0,3,Y,,
PJC,2014,PIED,6.55,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,6.58,5.05,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6.58,0,0,0,0,0,0,2.35,Y,,
PJC,2014,PIED,6.6,0,0,0,0,0,0,2.2,Y,,
PJC,2014,PIED,6.6,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,6.6,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.6,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.6,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,6.6,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6.6,7.8,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6.6,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.6,7.5,0,0,0,0,0,4,Y,,
PJC,2014,PIED,6.6,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,6.6,4,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,6.6,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,6.65,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,6.65,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,6.65,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,6.65,0,0,0,0,0,0,1.9,Y,,
PJC,2014,PIED,6.7,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6.7,0,0,0,0,0,0,2.45,Y,,
PJC,2014,PIED,6.7,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,6.7,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,6.7,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,6.7,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.7,3.7,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.7,0,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,6.7,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.7,7.6,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.7,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,6.7,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,6.7,0,0,0,0,0,0,2.5,Y,,
PJC,2015,PIED,6.7,0,0,0,0,0,0,1.2,Y,,
PJC,2015,PIED,6.7,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,6.7,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,6.75,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.75,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.75,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,2.55,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.8,5.15,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.8,6.4,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,6.8,6.4,7.2,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.8,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.8,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,6.8,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,6.8,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.8,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,6.8,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,6.8,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,6.8,0,0,0,0,0,0,1.9,Y,,
PJC,2015,PIED,6.8,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,6.9,4.5,2.4,2.7,2.4,3.1,0,3.3,Y,,
PJC,2014,PIED,6.9,6.8,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,2.1,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,3.3,N,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,6.9,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,6.9,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,6.9,0,0,0,0,0,0,1.7,Y,,
PJC,2015,PIED,6.9,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,6.9,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,6.95,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,6.95,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,6.95,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,6.95,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7,3.6,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,7,6.3,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,7,5.9,0,0,0,0,0,3,Y,,
PJC,2014,PIED,7,6.2,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7,5.9,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,1,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7,4.7,4.6,0,0,0,0,3.5,Y,,
PJC,2014,PIED,7,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,7,0,0,0,0,0,0,3,Y,,
PJC,2015,PIED,7,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,7,5.3,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,7,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,7,7.5,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,7,0,0,0,0,0,0,1.8,Y,,
PJC,2015,PIED,7,0,0,0,0,0,0,1.7,Y,,
PJC,2015,PIED,7,0,0,0,0,0,0,4.4,Y,,
PJC,2015,PIED,7,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,7,0,0,0,0,0,0,1.4,Y,,
PJC,2015,PIED,7,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,7.05,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7.1,4.1,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,7.1,2.9,4.3,7.6,3.4,0,0,3.4,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,1.8,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,1.4,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,1,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.1,2.7,7,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,1.1,Y,,
PJC,2014,PIED,7.1,5,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.1,0,0,0,0,0,0,1.5,Y,,
PJC,2015,PIED,7.1,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,7.1,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,7.1,0,0,0,0,0,0,2,Y,,
PJC,2015,PIED,7.1,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,7.15,0,0,0,0,0,0,2,Y,,
PJC,2014,PIED,7.15,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.15,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,7.17,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7.2,4.4,2.8,0,0,0,0,3.8,Y,,
PJC,2014,PIED,7.2,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,7.2,5.5,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.2,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.2,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,7.2,3.8,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7.2,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.2,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,7.2,0,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,7.2,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.2,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.2,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,7.2,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,7.2,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,7.2,6.4,0,0,0,0,0,3.15,N,,
PJC,2015,PIED,7.2,0,0,0,0,0,0,2.7,N,,
PJC,2015,PIED,7.2,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,7.2,0,0,0,0,0,0,4.3,N,,
PJC,2015,PIED,7.2,4.5,2.5,0,0,0,0,3.2,N,,
PJC,2015,PIED,7.2,0,0,0,0,0,0,0.7,N,,
PJC,2015,PIED,7.2,0,0,0,0,0,0,1.8,Y,,
PJC,2015,PIED,7.2,0,0,0,0,0,0,1.1,Y,,
PJC,2015,PIED,7.2,0,0,0,0,0,0,1.2,N,,
PJC,2015,PIED,7.2,0,0,0,0,0,0,1,Y,,
PJC,2014,PIED,7.25,0,0,0,0,0,0,1.6,Y,,
PJC,2014,PIED,7.25,0,0,0,0,0,0,1.75,Y,,
PJC,2014,PIED,7.25,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7.3,7.1,0,0,0,0,0,3,Y,,
PJC,2014,PIED,7.3,4.9,4,3.5,0,0,0,1.6,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,1.4,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.3,6.2,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,1.9,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,7.3,0,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,7.3,0,0,0,0,0,0,3,N,,
PJC,2015,PIED,7.3,0,0,0,0,0,0,3,Y,,
PJC,2015,PIED,7.3,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,7.3,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,7.3,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,7.3,0,0,0,0,0,0,1,Y,,
PJC,2015,PIED,7.3,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,7.3,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,7.3,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.35,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.4,5.94,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,3.15,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,7.4,10.3,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,1.9,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.4,9.7,0,0,0,0,0,4.6,Y,,
PJC,2014,PIED,7.4,7,7.4,4.6,3,0,0,3.6,Y,,
PJC,2014,PIED,7.4,5.5,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,7.4,6.4,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.4,4.65,0,0,0,0,0,2.2,Y,,
PJC,2014,PIED,7.4,3.05,3.2,2.4,0,0,0,2.6,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.4,5.4,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,7.4,0,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,7.4,2.5,2.8,2.2,0,0,0,3.1,Y,,
PJC,2015,PIED,7.4,0,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,7.4,0,0,0,0,0,0,2.2,Y,,
PJC,2015,PIED,7.4,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.45,4.35,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,0.5,Y,,
PJC,2014,PIED,7.5,5,0,0,0,0,0,3.05,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,1.3,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,1.6,Y,,
PJC,2014,PIED,7.5,4.9,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,1.6,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7.5,4.5,5.2,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,7.5,7.3,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,7.5,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,7.5,5.1,0,0,0,0,0,2.5,Y,,
PJC,2015,PIED,7.5,0,0,0,0,0,0,1.4,N,,
PJC,2015,PIED,7.5,0,0,0,0,0,0,1.9,N,,
PJC,2015,PIED,7.5,0,0,0,0,0,0,2.7,N,,
