BM_vol,BM_vol_dens,BM_vol_dens_sd,BM_vol_sd,ESD_vol,ESD_vol_dens,ESD_vol_dens_sd,ESD_vol_sd,region
266.761167469,206.0304780111,39.5340660982,42.0490800619,50.8622444316,46.1991398103,3.7779687344,3.7627971945,32472
197.7443853693,144.8874095459,26.5505499797,46.3498437072,44.0157851382,38.5256604597,3.4119229006,4.96825779,36549
222.7886014827,156.4962889798,37.6567309792,27.9114564517,47.0594098172,40.2508414332,4.225561175,3.4546267859,7519
255.1236715923,207.5949356595,30.471051179,42.8713713917,50.1406636285,44.8765518852,3.92541906,3.8759292751,29973
240.7353531394,200.4325194073,27.4217579897,73.1464811683,49.3280581491,45.6368222966,3.208193192,6.8143945487,42579
163.2731106204,126.9687471434,16.1830202864,32.144035306,40.8367988568,36.5740251418,2.0694322677,3.6388208804,28699
482.5934307793,517.1556234872,62.2273461241,65.0508083166,69.9890129321,70.8656879016,3.5876151346,4.6864857774,31963
930.1746946592,1122.5151017822,85.961808532,53.7723739701,95.3322493213,104.2991079996,4.414470361,2.3334272328,24247
242.3694460849,213.2310909343,25.2251625336,40.940022768,50.5613685468,47.4219210441,3.0721369115,4.2280431031,7711
455.8070674022,458.2292551314,56.8430795101,40.8428274422,67.2114284412,67.2625154685,4.3547700346,2.48817188,23082
164.4977296301,105.5981589589,17.2493313541,32.2762910275,41.09862554,33.8718461032,2.7522760543,3.8608063082,15881
414.8949477759,412.1272051091,42.8830612804,43.8513531193,64.1225726606,64.1134271021,3.1575144782,3.4821575373,6455
155.6526041873,150.7323296646,30.235671941,27.1907229916,40.4396086212,38.8761059491,3.6388992203,3.162245302,10339
194.033569684,156.9048153189,29.2801800524,27.9374587318,45.496791745,40.6171400856,3.5456012448,3.6190924569,43217
932.9573376635,1199.2560355549,63.5493131096,75.6886868444,95.5881162512,107.7574070531,2.8006778625,3.3708704467,32012
2738.3071388947,3938.9513464504,158.4332315952,104.821912642,159.7247521224,189.0700850957,3.7150072922,2.8303808919,27887
1459.2953036125,1895.6302028943,115.1417019272,139.2445167346,117.7981255164,133.7215274436,4.6099293508,5.6331757618,13285
598.6854911019,739.9843192072,73.4774259901,85.3843395152,77.2380310928,85.3354801846,3.9011151355,5.9598048809,39827
305.9203730467,251.6082551504,40.4494620241,44.3108672648,54.5988432112,49.637603413,4.0194855455,3.6371450236,29653
405.7205543279,423.1226012999,55.9577177422,56.8660621883,63.9885010398,65.0526264835,3.6744750086,4.0464783556,38066
168.9277345008,114.2316830857,30.4401851206,43.6633620831,41.4264029693,35.1209978759,4.1952839361,5.1148232804,36799
725.2234888674,891.7922920808,64.4059461883,74.8822373723,84.9160413138,92.5282791046,3.8578633588,4.5573445573,5530
212.1595462091,177.4314646673,26.3032640091,53.1259208098,46.6291955647,41.2214658822,3.9006638368,4.6782051121,36988
272.5726954241,266.2144669911,29.8280464504,50.5685793773,52.5984676924,51.8613497546,3.2035370087,4.6572730756,22231
168.8455931719,121.3912863492,15.0322278698,21.7530136358,42.1658566336,35.6765391232,2.1296344426,2.4068844701,2226
422.1082837302,468.1387774764,47.6925203714,52.8377547398,66.756346815,66.5937046419,4.5887175936,4.0762458901,42615
175.0583721648,95.9293636371,17.53719205,32.0369712399,43.5539874451,31.9275166795,2.8203752113,4.1820830725,28230
182.6712916139,112.2628914871,20.6561945981,28.1146661399,42.9458988762,34.9273870017,3.3704091322,3.3419768661,16361
725.3293421703,860.511608,52.2589570551,83.6429364131,86.1845383826,91.8092670953,2.3295594618,4.6167789802,49378
477.3490287797,420.1724109724,65.9115190316,70.3825113306,69.3963306998,65.0326638184,4.0307138174,4.4152138848,44793
265.6510510074,244.2095251003,26.3598627812,33.5534325368,51.0778967456,49.0528672601,2.8035078662,4.5100558472,41093
338.7802353786,369.8480547063,70.2028161115,72.0135371638,58.4771689574,61.4539693475,4.832292392,5.3983019035,12951
270.7851695578,196.2052431999,27.2237189669,38.7364840736,51.3334243265,45.1442840008,3.0068686748,3.417922105,40619
4317.8163553133,6307.5158819228,175.5631909839,207.3120117354,198.8234510991,237.4636877897,3.4589672709,4.3051727698,40662
3261.5465409587,4525.3759963594,225.9138621549,84.5132707839,173.9301592495,203.008974848,4.0205415511,2.2790088046,12752
184.6308579456,157.0462966594,31.540855707,38.2986091944,43.0040535087,40.550779947,4.0301936599,3.9720456057,28523
228.2144194787,188.5380409946,19.3406622573,47.6992522164,47.5038579039,44.2308922005,2.6089378861,4.9166024418,41934
166.0452405184,102.7567447047,35.1046829789,35.3394553548,41.1901058266,33.6454710181,4.9749795744,4.7094416363,47506
282.816121502,267.9646199438,50.5298861542,39.5288940511,54.0605210779,51.971742054,4.8830231321,3.9998094062,17615
385.7564505898,348.4799740702,29.4028234017,54.5575316284,61.9130168339,58.7243931157,2.7498395626,3.8612016985,40890
273.8250259026,230.2820986973,22.295022138,21.8601580819,51.7788272819,48.2948297791,2.7764902646,3.3519296598,12862
307.1851167355,271.1444924727,30.6086118615,46.4896004383,55.7353959575,52.2896043822,2.6015322388,3.2674433253,14159
169.4214375937,111.9472262506,22.9897347317,42.7330014115,41.9742888079,34.568984815,3.818812298,4.9942142891,46155
984.2490626441,1165.3243534872,80.4193835399,86.4662658977,97.7321700496,106.1736810593,3.7833040336,3.4127273057,38640
204.8414605757,195.8316194473,24.5034617657,36.3243023401,45.8254350572,45.1262770547,2.8090251198,3.2963479105,21661
167.6108926385,111.6968401395,13.953171373,22.7241405955,41.9888468473,34.0796208383,2.4104028757,3.6273876362,1026
1279.4613730055,1603.2764305236,97.9157978263,116.7853789596,110.2310168548,122.7714216884,3.9936670001,4.8518003707,14665
207.9115682565,161.199586578,31.9425294714,40.6928796314,46.8636347428,39.7403936127,4.106224139,4.253119191,33326
143.6841521194,109.2270190998,33.0092558896,18.9608160113,38.8682920815,32.1027235462,5.9424385544,3.137920346,1059
425.672289827,450.8084062236,41.3336773583,73.456306164,66.170644759,66.4977610275,3.3196449698,5.6394019943,23786
372.4165843,418.5208876808,60.2442442151,61.1898212811,61.2389432574,64.2349444107,4.8217060886,5.1409852624,25011
264.904755349,211.1754007294,31.6195448565,51.6682039784,52.3359488115,47.0673747395,2.7534840858,4.7828667118,27037
188.3869509931,129.9209664034,22.5204777454,33.4138502966,43.1475794026,35.5813033983,4.0643579069,3.9671004966,35695
202.287044412,140.3510253237,36.1127939495,40.4003710784,44.2837837134,37.1747792732,6.1931982322,4.9306745653,17369
258.6521144414,222.6391426117,27.619259297,36.8576766969,53.5282534697,47.920822336,3.0224008926,5.2112313866,34619
273.9402302628,232.0891126774,56.1695346284,80.4390419643,52.1837770924,48.7560189315,5.5469127522,5.8809093802,28945
383.4593755413,408.7212145505,35.0758900204,70.2762282211,63.0430808131,63.9770850893,2.5833646359,5.090615367,41852
8166.6892825013,12405.7735501392,485.4383032494,283.7988356305,269.1467517308,330.7032209247,6.0168716056,5.0853827227,6645
464.8078073521,456.3761948214,60.9094902456,42.6403441627,68.0415273851,67.496131399,4.4079668034,2.9750560298,23048
173.1271933533,137.9457661855,31.1668901326,20.1984067695,42.5558677981,37.1117216507,4.1250293888,2.1425179649,29378
386.8059863263,370.2055742149,29.5332604915,56.8090929686,61.5628254978,60.4052412511,2.3411114843,4.8516125243,42945
185.8882431083,115.7360392392,26.0441435989,48.2985287953,43.5784156269,35.9078539983,3.5984510442,6.0152599305,39698
645.1879517898,670.6312597849,88.4530556609,40.4124200414,79.4004632443,80.4301286378,5.6686419805,2.5810710051,29837
199.632293496,151.1212942174,21.4763753455,38.0721926892,46.175832872,39.2317370455,3.0011338589,4.1155248953,26660
283.9715392637,244.4237775681,20.71735296,55.8900755865,53.4817733296,49.8272331695,3.1292830471,4.777033812,32447
324.1915614835,275.3784304479,41.98540865,48.319799263,58.028492795,51.8080723314,3.7711782668,4.140472012,21829
505.3102584235,573.4569038418,25.2608409522,101.8541333274,70.913119476,74.9961904128,2.3376116044,6.0728447911,33052
162.5504509618,124.2439836313,19.4990115269,26.8838999413,41.0823949052,36.7134654148,3.3322424054,2.6199561202,37532
296.6052510122,244.0578841932,22.9921418359,50.4736072633,54.8926135897,49.3662624621,2.0256470336,4.0106879118,5857
166.8544446834,119.9125100147,16.9719059403,46.2381379975,39.6520326553,35.4273329007,2.5143321365,6.3521892341,5420
249.6395079332,187.2131766558,36.0569768902,53.1677596955,49.6774588062,44.2447606896,3.787221701,5.7442975744,42459
600.3994375356,639.9255952889,62.4805752007,50.8794314811,77.03035618,78.8444132332,4.9350717773,3.4897671288,15132
3890.2636370422,5602.8303845421,159.0874740257,214.2369694136,188.9268658165,225.5179700442,2.8671877092,4.7441348398,6420
449.8524112865,431.2772953063,38.1629643352,67.601398445,66.8639226268,65.6043394444,3.073513256,5.2337443613,11818
213.0095663424,162.3000725227,28.1516267458,24.4106736112,46.1306754002,41.6295201793,3.2831259565,3.4460421332,42521
180.6470670452,151.3785800518,33.0529049983,44.2658580384,43.1415297435,38.7609921544,3.6118325086,4.5686482012,34829
155.7869835599,125.1143104296,52.9248403233,32.8066994857,40.6668513837,36.070933246,6.1858105364,3.7450591432,16958
251.2879041517,191.6735454705,15.6844316573,36.234349325,49.840409805,44.7011194681,1.7383469829,3.5467833939,21032
225.2741626412,178.1285569184,45.1828968232,30.6981151146,47.9809467857,42.4379763633,4.4926485473,3.6392478685,2475
232.702186071,146.8649350906,25.2653647206,31.916743772,47.918910463,37.81156632,3.6522279251,2.878281261,4483
169.8236971833,112.7241903231,22.7102446512,22.7258693276,41.1978188642,33.4829362616,3.5750581999,2.5578325913,54095
253.6557614068,239.353347039,17.6905502313,41.8863970039,50.3314686888,49.5555452472,2.1499261126,4.3065409082,6632
333.9470316065,299.4552208409,25.3773205534,41.2238065014,58.4439667263,55.2101184701,2.4508439612,3.8276802972,40611
225.8374714263,181.2725830394,30.7103963811,49.5263154087,46.8537686859,42.7217087045,3.6302761582,4.9844220074,22895
1565.3232813896,2128.0032464811,118.5629222344,114.5230187276,121.3501823425,140.59652674,3.4309966593,4.3974519264,12027
765.8204324432,835.4271065025,76.0219064707,64.8019180066,85.1244304808,90.8499989993,3.6249580038,3.7513948724,9239
3519.6976969263,4934.4499515986,197.3539737686,151.2523883739,180.7152064594,212.4326320166,4.5338405395,4.1942743438,7006
251.5224006921,274.3420757019,38.8254112175,34.1951458032,51.0202136421,52.7078239625,3.1844760929,3.2117315702,27212
451.0929035971,452.0451931034,68.0331650514,34.0127598371,67.804888074,67.6722643399,4.5969291888,2.632151768,38563
514.8701252631,542.992142516,59.6404755786,88.2400765313,70.894770599,73.4317103635,3.7162565912,5.8878268645,11082
179.0229990035,146.6648943127,59.2464384334,25.8075692339,42.8494039641,37.9958623669,6.2797054254,3.0477507326,44181
1161.8024513114,1441.9837862602,66.3714270979,75.4437200378,105.4908811312,116.9704696109,2.5919479832,3.4711205899,40506
908.6729069131,1090.1208233509,53.3716615396,70.1473901939,93.349146146,101.7691357041,2.2450217986,3.5201751372,32487
1689.4904935258,2162.0492978168,86.3966122651,95.8268053427,125.7598146462,142.2510520432,2.6814815049,3.692430427,39897
318.091447721,315.0747596057,36.0859181565,38.588186845,56.6579109966,55.4925921644,3.3546325935,3.189388053,29341
215.52492013,193.668288429,16.6816105836,71.6479441319,46.8926171692,44.4166386085,1.898570921,6.1261517016,26329
185.5523732026,139.4543885311,22.0921297994,27.8852750949,42.9063657769,37.9643324422,2.9010108508,4.5225790962,46357
165.866859933,129.9717660467,26.8764571211,22.4791300527,42.295265984,37.171046924,3.8106609875,3.2252469464,37188
134.576068293,111.1924331052,25.7859426613,19.1200169005,37.5449861092,33.982223592,4.0000838222,2.9169957896,46667
188.2347181992,128.6215877007,27.1753999131,45.0436082363,44.8652195589,37.0288067956,3.21939361,4.736503669,39902
268.9528331492,227.4086369896,37.0525682501,31.1808485455,52.9273075996,48.6349785182,3.903919041,2.9312902402,27671
497.4746161681,493.6010287709,77.1950208903,73.3907661326,69.8570538563,70.6667238455,5.143901276,4.4227497467,9226
315.5373560793,245.5178902036,43.1054456655,56.0819517095,56.127687069,49.9625342587,3.6079253889,4.5883814147,15627
333.9259869059,258.3824607814,38.2938550778,49.2502770167,56.5939243297,51.8132428789,3.9551334205,4.4642783692,30163
733.9353693511,849.2228721838,53.7405831623,75.3102417896,84.3279430805,90.18102217,3.0230608092,3.9566047519,5322
161.5324011343,138.8926242529,37.5345405778,17.7245138711,41.8956447268,38.0314876581,4.6763560482,2.5295487162,31093
267.5387488972,211.7391734393,46.9628121573,69.3816575738,51.9540068026,45.4825727986,4.4493985351,6.021156791,47003
429.3332524846,473.7390113405,33.0178196162,39.3139997441,66.4499279913,67.9272139035,2.8320422215,2.9663388933,17310
200.5405683427,132.5760470428,35.4209007062,43.9342617217,45.6188549665,37.5821371982,5.0872050193,5.4156466056,34157
559.5110042525,516.65271682,65.7300894897,45.2696645741,73.1182911995,71.3536376523,3.8006989937,3.8606882908,29836
325.6720530154,298.4275654193,45.6123264295,75.9256536714,56.7841477525,54.5812556776,4.4670271165,5.4791605437,31568
699.8739131704,753.411540592,62.2035622187,98.9371075699,83.662247639,85.6457969838,3.7574188211,5.6537029395,10013
571.749956086,557.9206048658,88.6044091291,53.1127142769,73.7708766938,74.6315885043,5.0164342389,3.1924331279,11745
282.9641549546,264.7725720263,49.883377652,77.493559674,54.1397064865,53.3727862206,4.4110084049,6.1350200307,41514
169.5900813369,136.5721719178,28.7216477161,39.751152504,42.1664273053,38.1648338841,3.6993372918,4.192922858,39613
528.8916284369,610.6061173772,59.0715131529,70.2564880428,72.0647281052,76.4826309921,4.1726789909,4.9869510456,42581
1437.0114505621,1679.82273884,76.4887405121,139.1787220643,115.2411941384,126.9358255245,2.8750740642,5.0564623009,15099
703.2632524192,930.2366942484,60.1556038398,57.5851354583,82.8478910988,93.8957435991,4.492562284,3.0127484528,6704
775.6016213346,964.6797004116,129.120162737,40.3597258297,86.315174156,96.6482826152,5.640349852,2.7124360802,40550
219.7129501393,183.5095492157,31.8974538081,61.3176759078,45.8008026348,42.2999909824,3.9477843589,6.7859099266,19377
219.2989791316,186.1880526379,29.3109283607,54.1017294459,46.3001596141,42.0500706673,3.9812256368,6.0660809309,26234
132.011266035,114.348606259,16.5972910121,13.6713942042,36.7596103263,34.0321650253,2.9018264283,2.2140960304,34359
276.8717425989,260.6010365562,41.8253200761,39.8577171134,52.5445311886,51.1888680978,3.8027775629,3.844064103,38228
543.3786864229,603.8799418161,35.5310265398,60.6516400156,72.854830568,77.0246345165,1.8408600684,3.8551050254,17976
902.4560726244,1212.374509838,82.2402673876,82.0343707541,94.3949036139,108.1325708223,3.0914533216,4.4578784588,5880
671.359293346,737.8315238387,72.6819527208,100.2782781643,83.9849181962,86.0233679721,4.7105672787,6.3917508723,42087
616.5591030501,725.8945360598,104.8848609,63.5311317443,79.514594768,83.8012287129,5.0681185157,4.5932681257,31485
268.6595337384,253.5927427147,39.9303537106,66.9258787258,51.8806941627,50.0472415114,3.3854524379,6.2990529127,37622
850.3582972251,1006.8012107212,88.8477541107,74.7404009,91.0537959827,99.2659242882,3.7705184827,3.9253245491,41888
272.2607784646,249.3921766394,30.5498325696,49.3127557052,52.3119487389,50.2616525941,2.7350050834,5.1466785602,41160
309.0511678949,287.3827868164,30.2432896025,37.5400997643,55.2600743438,54.4078793667,2.9846383132,3.1397923965,19410
201.8795930258,177.1127649108,12.9894983363,27.217415289,45.7822243374,42.4028744649,1.4565914278,3.2293757994,25693
172.9985995081,115.5409703421,18.2052166706,28.2961687478,41.5671911631,34.4207726649,2.8060488245,3.4386461249,9755
185.3048453155,122.8703220835,27.6363066727,37.9641372226,42.6553747989,35.3891096111,3.5205638097,4.1660547938,16013
224.268197641,118.7982122563,24.9954389507,58.0223600874,46.6250790814,35.766240014,3.6512424874,4.9792471927,37193
2142.1173340615,2878.0511852725,83.08136243,93.4481924798,140.9738526555,163.3386077901,2.2618715666,3.1982133217,22792
248.1672725877,207.4414101105,22.9974788395,39.4993232234,50.3642216044,47.2030815325,3.5304016641,4.202288764,32958
430.175394934,415.617009581,51.8000523953,51.1335596333,65.1303937874,63.9280138706,3.5380541956,3.1858684347,5243
260.2036793313,236.3404356588,31.6068801869,63.6795627708,53.1205941116,48.8426151614,3.645629349,5.6460854856,31932
184.1038238939,149.481047211,30.6318480711,30.2082144159,44.31302261,39.1746049605,3.4907476024,3.6800643459,22527
172.0246585858,130.9866014371,16.4876417005,27.8104778032,42.5734920143,37.2834527315,2.2401759616,3.9685034805,40266
539.1584771126,514.3951501418,46.7628620078,71.6404327755,72.6696699801,71.397846667,3.2418831578,5.6628662893,28739
138.6875369716,98.5997190916,31.8575631182,31.3537532006,38.4968637476,32.1465328285,4.9013800415,4.2595924234,31931
224.7210107584,193.3698479149,27.9704683417,42.9393927199,46.8941547197,44.6458413464,3.1391296257,3.9679705545,42185
214.3626270047,169.3984138008,28.0563801428,34.2165138095,46.3118002029,42.6800360568,3.3902133269,4.3515538571,39332
152.175624244,113.8305047906,20.2317088138,17.5306816028,39.5848073697,35.1698983982,4.0642178168,2.2174726184,35214
873.4457328699,1029.5214683193,83.3228124343,47.5410308391,92.4561669902,99.9145829829,3.6785634474,2.3657388782,6744
562.196258385,667.5035375737,57.5421823386,79.9951474489,74.8802342282,79.9854853834,3.4588857062,4.4240444986,24177
236.0760973646,158.0474508331,25.897127846,31.6292165884,48.5238178803,40.2352123223,3.2456547528,3.414292507,31966
231.678475291,180.6717174588,25.1942706221,26.0470109446,49.2505921496,43.1601956228,2.7224904004,2.4298356365,34213
1764.4213948594,2462.4679488771,109.404665665,185.2407118697,129.3801657651,152.1902864753,3.4445046985,5.9196069838,16528
4768.9441015864,7231.1942572158,95.4597083072,146.2695317393,208.2318173826,253.9231780695,1.7127819603,3.8818233135,38680
252.4678909048,179.2897540982,27.5789870305,29.3381848623,49.603582188,41.9571184211,3.4764824774,3.7351978781,40500
162.6278461255,97.8729366513,25.7447479059,38.0402084435,41.2114432214,32.5589238315,4.356618608,4.8059518182,33946
267.8101948588,249.0779470125,45.1978104491,41.9303495856,52.8259022804,50.4720910332,4.2231948894,4.487944688,28490
972.8060785088,1164.6022618508,76.8891314934,61.6165395986,95.8443073079,106.2775715365,3.1849593109,3.4096733863,22479
244.8556433531,184.0976680111,38.5232824385,52.485616041,48.6814301906,43.1539267826,4.3722407054,5.2504717533,27754
157.3384515011,122.4128754609,19.5270462618,18.2681209483,40.3632738939,35.7424488721,2.8692968338,1.9508855109,42574
1051.9017305581,1317.9025219604,54.2019901021,131.2213300092,100.643530287,112.3849332279,2.0682523006,5.5627250372,27723
194.8642981394,116.4907495106,13.2070883862,42.1928447462,43.7321361819,35.0293045368,2.057157636,4.3623255813,18885
160.6013912158,105.7586152683,19.5360069413,22.6653739766,40.3259198845,32.896416358,3.754580709,2.103285897,50620
165.4288185658,125.122514124,22.6999279175,16.2893474359,41.6580434809,36.482819179,2.9311646276,2.1919196084,18694
246.9879925349,195.5612487997,16.9940679764,41.0799640759,49.0837915799,44.9440561176,1.7755827454,4.208947268,30491
276.6452080722,250.4694805419,48.8571260584,29.946322938,53.2693198001,50.2182534004,4.9013841637,2.9070532525,37595
142.4800424855,107.4225036411,15.5872278057,19.4744395298,38.4757648507,34.0994402418,2.4473996217,2.3832339675,30702
216.1342649813,167.5547423042,24.2252026658,33.9240674963,47.3331737777,40.6617501769,3.2166020591,3.3464547006,39984
150.7651549885,102.5156301474,15.9798078688,14.3708227278,39.6565712407,33.2905148073,2.6314219786,1.8172923687,25637
186.5537409817,109.8388261718,18.1006644571,50.1000240688,43.2942194005,33.7679338468,3.0807475109,5.0271479858,35831
355.9113882579,353.1299103208,47.7398769611,51.5982319515,59.3734194935,58.753681141,5.0037905784,3.8292890394,25369
215.1409355059,161.3615254346,26.3092671616,33.8128842757,45.3589895835,41.1761816764,3.1936124029,3.7648123076,25054
825.1436732184,895.7779121512,36.6747062828,121.3606716296,88.2044927335,93.6288206388,1.7589445302,5.7129922269,11594
344.244658531,288.0455513077,33.0506092452,74.8348265031,58.3070384641,54.4600487921,3.013814716,5.1445513065,32974
366.1535997576,340.9468383879,37.667365302,52.8376463015,61.5454319804,58.8063150641,3.2485522857,4.3335719317,37536
247.9926417178,196.4992351436,62.0742336646,52.7127877027,48.5833919719,46.8290661336,6.327633319,5.3663878456,42708
178.7786624593,133.7183740034,27.3475615595,47.265617443,43.3271573199,36.8797813109,3.7442051609,4.8819101804,35822
1101.1196071029,1382.0933071644,94.1960904402,141.9471957782,102.4372045889,115.5212714201,4.3398547447,6.3055457824,42486
468.9233510117,475.0502626319,52.3365290627,19.1351093961,68.3815282192,68.2752886944,3.7241823534,1.6799379778,11928
159.6176394109,96.1261052876,18.5023437941,23.7149156983,39.5202209427,32.1706438639,3.2207522298,4.3729124084,266
208.3016342231,177.2540623445,19.6528446502,30.9953448342,45.823560961,42.3569321892,2.2494972743,4.0277419057,7199
165.3762540145,103.7873380473,17.5758608,31.8227034178,39.7896085711,32.9506708382,3.1713044901,4.0990739204,20201
1516.6778661352,2056.0149118852,120.010654528,132.1749345714,119.9217908872,138.1907892987,3.5726671416,4.7753224429,9880
489.8722886827,455.3228581241,34.6998417707,86.9725548696,68.3358592893,67.7444592011,3.0516896613,5.6589807838,25450
146.4366455031,105.8885758849,22.002238642,27.4021899349,39.1758866004,34.4707688125,3.2088587825,3.2452699755,1228
165.1143898909,117.8024006918,40.3198912324,39.2430548374,42.3744218069,33.7285347966,6.1666903115,4.7659677186,35458
211.5720102036,170.6601307737,33.1817513695,36.5408026582,47.0143936462,42.2996519383,4.2270807359,4.3024257926,27005
283.5500833575,264.6900806367,35.2965345802,37.3100098042,54.1231344725,50.7460076744,3.392049255,3.2039340265,30125
515.1670281412,535.4333398805,33.8708741256,40.0441659743,71.3584975024,73.5297067023,2.5711771412,3.3585633957,37409
2203.1737835432,3102.7243589152,108.9209379402,138.2969412707,143.737920205,170.2233364759,4.178134354,4.6879024768,11630
904.2681450359,1101.8336993337,99.8181500813,61.9515870263,93.8278045226,102.638292563,4.7371270389,2.8106524816,15277
344.2591307369,355.0848754385,17.2227435239,65.1301265784,60.3847038644,59.00433588,2.2734997882,6.3122239359,7183
393.4323587981,441.7891045185,54.1481808402,37.0527728088,63.0520977582,66.9901324194,3.83479754,3.0040040862,28565
175.597901856,175.1305912986,65.7189385423,46.150725285,43.5974365784,40.4189929977,7.0460124866,5.8941176543,11883
232.1794885418,185.0839549031,36.9999293183,35.5037200872,49.2223154142,43.1229386676,4.4987247442,3.4064049384,30446
578.1874401532,589.015225887,52.6467306516,64.7076460085,75.4398854245,76.3729007064,3.937108489,4.5312363879,29083
172.6736386732,121.0136376631,18.4856450755,23.0735041827,41.7378086574,35.2667788104,2.3078282031,3.1034718427,35516
184.8100307328,120.9844944995,29.5060934822,37.0401504306,43.0419494716,35.5511089374,3.980800809,4.3404935158,33488
489.8452039898,534.9437945467,41.2043996422,31.445874356,70.1029354518,72.673122502,2.470746403,2.1659409747,39331
159.1470826666,112.8719359414,25.3899061654,24.9229944111,41.5519839107,32.9230099703,4.1037960112,3.2148821365,6459
162.3974027482,103.9236293348,28.9133973329,28.1445188708,40.2375629579,34.4039284857,4.4050681955,2.8881496727,34493
183.0434103192,113.488981354,24.7274589081,41.0586018093,43.2934106278,33.9339109963,3.426961191,6.2406488933,1814
925.7489520422,1259.4673586663,94.2845670955,110.9682653562,95.0003647997,109.7069833451,3.7569841905,5.5003322456,16328
436.1844699781,536.6634283899,85.0716660565,53.0815612736,66.7077627467,72.2178796395,5.1339249431,3.6864259293,12753
170.9578727996,120.2212008871,21.3893446568,33.4281784432,41.2761330441,36.0223132988,2.6556507571,3.8786979971,21455
555.4300873245,593.9121200077,65.2797423347,76.3678051819,73.9666085368,76.1545336409,4.0515594989,4.7642454685,15799
318.5381060669,315.7097636088,34.0076828894,75.6948495249,56.3008563594,55.9585919808,3.3626200356,6.448512815,13643
254.1467828352,187.2830708463,19.1256601267,33.2368392455,51.3998483361,43.2948518073,2.4248030468,4.0930052769,28235
245.2587338377,213.7306923748,32.7858807463,47.5546318763,49.7845345314,47.1835111285,3.5142640884,4.4962347411,18362
1028.5266545113,1217.0505512635,72.2717132435,89.079169318,97.9162796997,107.0407928827,4.3704962921,5.3094523283,15442
188.8256375251,196.9035173547,37.6408411168,18.5151918568,44.7623007679,44.4716163426,3.9853937425,2.2402723371,22472
304.0373918127,279.8067022581,36.8524529938,58.0982806735,55.2099211361,52.3577827094,3.1970517907,5.4343666886,29610
860.0991107154,1063.0452940033,85.402514974,70.8799642768,91.3022124591,101.024524909,3.4271387455,3.9302021717,41389
380.4299221791,362.8128656754,39.3075388884,30.7254997536,62.3882062146,61.6969094703,3.2498712275,2.5919627032,8381
1075.5855750766,1311.6190942568,92.4445124602,100.7243558515,101.1330328804,111.7520770649,4.5034724182,3.920649676,33787
264.9539708418,206.1187943072,29.9306947297,64.6854809419,50.3739610799,45.7005007162,2.8379858861,5.1506713118,5964
1589.6047691752,2027.029251284,69.6825454869,109.9533652262,123.0049768217,138.3592724979,2.4020370437,4.1542216179,38867
347.4555518751,369.9944959157,64.7354678658,53.854282657,60.0796806991,60.849405586,5.0786791114,4.8900411216,8583
244.7270098453,215.8439489891,26.218934981,37.7926382566,49.847395708,47.018935188,2.71233464,3.9207401189,28342
179.3978339364,120.5468120973,26.4834865828,33.2995118436,42.3059403517,35.5258494654,3.4054402265,3.8233525874,34605
659.4046590919,707.5400354935,46.7766721466,81.5195351756,80.7676310643,82.3651853653,3.0939512543,4.6224256356,18844
360.4683153852,354.6894404812,39.7610647825,68.2588251572,60.0176937745,60.5167812993,3.7846239322,5.5479512075,17458
149.5314024767,132.5758811669,28.0177317769,28.8392468259,40.3671175426,36.8054122409,3.4989332091,3.8231897809,16224
188.0604514925,150.356710575,24.0546478042,34.2392503823,43.9610066365,40.8981844472,3.6104406426,4.2757276795,13354
346.2096468737,305.5414966301,32.9875361191,35.3273940678,58.8378051348,56.1708631153,2.7915764404,3.5127258507,20352
171.3774242116,138.0794122315,33.2762203817,23.4648393737,41.6835970544,37.2177962298,4.4222133569,2.3643131962,41987
296.2783623416,263.7569260785,39.6092140822,21.9339799626,54.490115568,51.2773891003,3.7135004885,2.3377078226,42483
270.0079883183,238.8610071799,16.7604322313,47.4282428082,52.7355518804,49.3120046493,1.7780404606,4.6178354516,30264
192.5610529083,106.8067466609,19.8380995045,38.1394692269,44.2022986175,33.6170905199,2.993205058,3.9830572962,23446
231.8086367267,199.8395043854,41.5662361207,49.0447024226,50.547839396,43.4872931852,4.7211181451,5.9445340526,36472
697.2989989686,776.6728385065,97.5955430033,90.2149887862,82.7936630179,88.0315124374,4.9713348567,4.6630195123,28939
361.927109493,330.1164316356,33.0525888001,37.5933043451,60.6441279599,58.5448392545,2.6315173469,2.7347698483,34527
1845.34780335,2524.4054169717,87.7399569456,73.7221851256,131.9093856898,153.9379598182,2.8653450948,2.315715632,16864
468.9490468353,510.4011573835,59.128348284,91.2268523961,70.1870284842,69.9580404026,4.1051114808,5.9551919788,42176
342.4317792069,400.226258224,30.8497392987,53.16926011,59.362295783,63.1596653709,2.2053460963,4.6273395474,24460
299.9973644531,219.48803937,40.7109309909,36.4238193788,55.7251640738,47.450402088,3.8495187426,3.3340356602,47746
195.6789263159,150.9646616662,29.852685808,43.9851212976,44.8037093301,38.1330976886,4.0179766434,4.8273885835,41719
291.6573453518,275.2052836487,17.6707391888,82.5512998507,53.7524757495,52.9500952373,2.1540300387,6.6302134395,9573
237.7177099179,172.6167114728,37.3603972926,51.1067226656,48.3961527185,41.1812998045,4.4220307051,5.0914466744,22358
270.8127913469,257.0525420384,47.5370091628,37.6381030896,53.4818852356,51.0528468264,4.3575028571,3.7085954155,22657
